State,County,Date,Ozone
Alaska,North Pole,2020/3/26,-999.0
Alaska,Juneau,2020/3/26,-999.0
Alaska,Soldonta,2020/3/26,-999.0
Alaska,Butte,2020/3/26,-999.0
Alaska,Palmer,2020/3/26,-999.0
Alaska,Wasilla,2020/3/26,-999.0
Alaska,Anchorage,2020/3/27,-999.0
Alaska,Eagle River,2020/3/27,-999.0
Alaska,Bethel,2020/3/27,-999.0
Alaska,Fairbanks,2020/3/27,31.0
Alaska,North Pole,2020/3/27,-999.0
Alaska,Juneau,2020/3/27,-999.0
Alaska,Soldonta,2020/3/27,-999.0
Alaska,Butte,2020/3/27,-999.0
Alaska,Palmer,2020/3/27,-999.0
Alaska,Wasilla,2020/3/27,-999.0
Alaska,Anchorage,2020/3/28,-999.0
Alaska,Eagle River,2020/3/28,-999.0
Alaska,Bethel,2020/3/28,-999.0
Alaska,Fairbanks,2020/3/28,33.0
Alaska,North Pole,2020/3/28,-999.0
Alaska,Juneau,2020/3/28,-999.0
Alaska,Soldonta,2020/3/28,-999.0
Alaska,Butte,2020/3/28,-999.0
Alaska,Palmer,2020/3/28,-999.0
Alaska,Wasilla,2020/3/28,-999.0
Alaska,Anchorage,2020/3/29,-999.0
Alaska,Eagle River,2020/3/29,-999.0
Alaska,Bethel,2020/3/29,-999.0
Alaska,Fairbanks,2020/3/29,33.0
Alaska,North Pole,2020/3/29,-999.0
Alaska,Juneau,2020/3/29,-999.0
Alaska,Soldonta,2020/3/29,-999.0
Alaska,Butte,2020/3/29,-999.0
Alaska,Palmer,2020/3/29,-999.0
Alaska,Wasilla,2020/3/29,-999.0
Alaska,Anchorage,2020/3/30,-999.0
Alaska,Eagle River,2020/3/30,-999.0
Alaska,Bethel,2020/3/30,-999.0
Alaska,Fairbanks,2020/3/30,36.0
Alaska,North Pole,2020/3/30,-999.0
Alaska,Juneau,2020/3/30,-999.0
Alaska,Soldonta,2020/3/30,-999.0
Alaska,Butte,2020/3/30,-999.0
Alaska,Palmer,2020/3/30,-999.0
Alaska,Wasilla,2020/3/30,-999.0
Alaska,Anchorage,2020/3/31,-999.0
Alaska,Eagle River,2020/3/31,-999.0
Alaska,Bethel,2020/3/31,-999.0
Alaska,Fairbanks,2020/3/31,33.0
Alaska,North Pole,2020/3/31,-999.0
Alaska,Juneau,2020/3/31,-999.0
Alaska,Soldonta,2020/3/31,-999.0
Alaska,Butte,2020/3/31,-999.0
Alaska,Palmer,2020/3/31,-999.0
Alaska,Wasilla,2020/3/31,-999.0
Alaska,Anchorage,2020/4/1,-999.0
Alaska,Eagle River,2020/4/1,-999.0
Alaska,Bethel,2020/4/1,-999.0
Alaska,Fairbanks,2020/4/1,34.0
Alaska,North Pole,2020/4/1,-999.0
Alaska,Juneau,2020/4/1,-999.0
Alaska,Soldonta,2020/4/1,-999.0
Alaska,Butte,2020/4/1,-999.0
Alaska,Palmer,2020/4/1,-999.0
Alaska,Wasilla,2020/4/1,-999.0
Alaska,Anchorage,2020/4/2,-999.0
Alaska,Eagle River,2020/4/2,-999.0
Alaska,Bethel,2020/4/2,-999.0
Alaska,Fairbanks,2020/4/2,21.0
Alaska,North Pole,2020/4/2,-999.0
Alaska,Juneau,2020/4/2,-999.0
Alaska,Soldonta,2020/4/2,-999.0
Alaska,Butte,2020/4/2,-999.0
Alaska,Palmer,2020/4/2,-999.0
Alaska,Wasilla,2020/4/2,-999.0
Alaska,Anchorage,2020/4/3,-999.0
Alaska,Eagle River,2020/4/3,-999.0
Alaska,Bethel,2020/4/3,-999.0
Alaska,Fairbanks,2020/4/3,35.0
Alaska,North Pole,2020/4/3,-999.0
Alaska,Juneau,2020/4/3,-999.0
Alaska,Soldonta,2020/4/3,-999.0
Alaska,Butte,2020/4/3,-999.0
Alaska,Palmer,2020/4/3,-999.0
Alaska,Wasilla,2020/4/3,-999.0
Alaska,Anchorage,2020/4/4,-999.0
Alaska,Eagle River,2020/4/4,-999.0
Alaska,Bethel,2020/4/4,-999.0
Alaska,Fairbanks,2020/4/4,29.0
Alaska,North Pole,2020/4/4,-999.0
Alaska,Juneau,2020/4/4,-999.0
Alaska,Soldonta,2020/4/4,-999.0
Alaska,Butte,2020/4/4,-999.0
Alaska,Palmer,2020/4/4,-999.0
Alaska,Wasilla,2020/4/4,-999.0
Alaska,Anchorage,2020/4/5,-999.0
Alaska,Eagle River,2020/4/5,-999.0
Alaska,Bethel,2020/4/5,-999.0
Alaska,Fairbanks,2020/4/5,38.0
Alaska,North Pole,2020/4/5,-999.0
Alaska,Juneau,2020/4/5,-999.0
Alaska,Soldonta,2020/4/5,-999.0
Alaska,Butte,2020/4/5,-999.0
Alaska,Palmer,2020/4/5,-999.0
Alaska,Wasilla,2020/4/5,-999.0
Alaska,Anchorage,2020/4/6,-999.0
Alaska,Eagle River,2020/4/6,-999.0
Alaska,Bethel,2020/4/6,-999.0
Alaska,Fairbanks,2020/4/6,23.0
Alaska,North Pole,2020/4/6,-999.0
Alaska,Juneau,2020/4/6,-999.0
Alaska,Soldonta,2020/4/6,-999.0
Alaska,Butte,2020/4/6,-999.0
Alaska,Palmer,2020/4/6,-999.0
Alaska,Wasilla,2020/4/6,-999.0
Alaska,Anchorage,2020/4/7,-999.0
Alaska,Eagle River,2020/4/7,-999.0
Alaska,Bethel,2020/4/7,-999.0
Alaska,Fairbanks,2020/4/7,34.0
Alaska,North Pole,2020/4/7,-999.0
Alaska,Juneau,2020/4/7,-999.0
Alaska,Soldonta,2020/4/7,-999.0
Alaska,Butte,2020/4/7,-999.0
Alaska,Palmer,2020/4/7,-999.0
Alaska,Wasilla,2020/4/7,-999.0
Alaska,Anchorage,2020/4/8,-999.0
Alaska,Eagle River,2020/4/8,-999.0
Alaska,Bethel,2020/4/8,-999.0
Alaska,Fairbanks,2020/4/8,34.0
Alaska,North Pole,2020/4/8,-999.0
Alaska,Juneau,2020/4/8,-999.0
Alaska,Soldonta,2020/4/8,-999.0
Alaska,Butte,2020/4/8,-999.0
Alaska,Palmer,2020/4/8,-999.0
Alaska,Wasilla,2020/4/8,-999.0
Alaska,Anchorage,2020/4/9,-999.0
Alaska,Eagle River,2020/4/9,-999.0
Alaska,Bethel,2020/4/9,-999.0
Alaska,Fairbanks,2020/4/9,35.0
Alaska,North Pole,2020/4/9,-999.0
Alaska,Juneau,2020/4/9,-999.0
Alaska,Soldonta,2020/4/9,-999.0
Alaska,Butte,2020/4/9,-999.0
Alaska,Palmer,2020/4/9,-999.0
Alaska,Wasilla,2020/4/9,-999.0
Alaska,Anchorage,2020/4/10,-999.0
Alaska,Eagle River,2020/4/10,-999.0
Alaska,Bethel,2020/4/10,-999.0
Alaska,Fairbanks,2020/4/10,-999.0
Alaska,North Pole,2020/4/10,-999.0
Alaska,Juneau,2020/4/10,-999.0
Alaska,Soldonta,2020/4/10,-999.0
Alaska,Butte,2020/4/10,-999.0
Alaska,Palmer,2020/4/10,-999.0
Alaska,Wasilla,2020/4/10,-999.0
Alaska,Anchorage,2020/4/11,-999.0
Alaska,Eagle River,2020/4/11,-999.0
Alaska,Bethel,2020/4/11,-999.0
Alaska,Fairbanks,2020/4/11,40.0
Alaska,North Pole,2020/4/11,-999.0
Alaska,Juneau,2020/4/11,-999.0
Alaska,Soldonta,2020/4/11,-999.0
Alaska,Butte,2020/4/11,-999.0
Alaska,Palmer,2020/4/11,-999.0
Alaska,Wasilla,2020/4/11,-999.0
Alaska,Anchorage,2020/4/12,-999.0
Alaska,Eagle River,2020/4/12,-999.0
Alaska,Bethel,2020/4/12,-999.0
Alaska,Fairbanks,2020/4/12,44.0
Alaska,North Pole,2020/4/12,-999.0
Alaska,Juneau,2020/4/12,-999.0
Alaska,Soldonta,2020/4/12,-999.0
Alaska,Butte,2020/4/12,-999.0
Alaska,Palmer,2020/4/12,-999.0
Alaska,Wasilla,2020/4/12,-999.0
Alaska,Anchorage,2020/4/13,-999.0
Alaska,Eagle River,2020/4/13,-999.0
Alaska,Bethel,2020/4/13,-999.0
Alaska,Fairbanks,2020/4/13,37.0
Alaska,North Pole,2020/4/13,-999.0
Alaska,Juneau,2020/4/13,-999.0
Alaska,Soldonta,2020/4/13,-999.0
Alaska,Butte,2020/4/13,-999.0
Alaska,Palmer,2020/4/13,-999.0
Alaska,Wasilla,2020/4/13,-999.0
Alaska,Anchorage,2020/4/14,-999.0
Alaska,Eagle River,2020/4/14,-999.0
Alaska,Bethel,2020/4/14,-999.0
Alaska,Fairbanks,2020/4/14,35.0
Alaska,North Pole,2020/4/14,-999.0
Alaska,Juneau,2020/4/14,-999.0
Alaska,Soldonta,2020/4/14,-999.0
Alaska,Butte,2020/4/14,-999.0
Alaska,Palmer,2020/4/14,-999.0
Alaska,Wasilla,2020/4/14,-999.0
Alaska,Anchorage,2020/4/15,-999.0
Alaska,Eagle River,2020/4/15,-999.0
Alaska,Bethel,2020/4/15,-999.0
Alaska,Fairbanks,2020/4/15,30.0
Alaska,North Pole,2020/4/15,-999.0
Alaska,Juneau,2020/4/15,-999.0
Alaska,Soldonta,2020/4/15,-999.0
Alaska,Butte,2020/4/15,-999.0
Alaska,Palmer,2020/4/15,-999.0
Alaska,Wasilla,2020/4/15,-999.0
Alaska,Anchorage,2020/4/16,-999.0
Alaska,Eagle River,2020/4/16,-999.0
Alaska,Fairbanks,2020/4/16,26.0
Alaska,North Pole,2020/4/16,-999.0
Alaska,Juneau,2020/4/16,-999.0
Alaska,Soldonta,2020/4/16,-999.0
Alaska,Butte,2020/4/16,-999.0
Alaska,Palmer,2020/4/16,-999.0
Alaska,Wasilla,2020/4/16,-999.0
Alaska,Anchorage,2020/4/17,-999.0
Alaska,Eagle River,2020/4/17,-999.0
Alaska,Bethel,2020/4/17,-999.0
Alaska,Fairbanks,2020/4/17,22.0
Alaska,North Pole,2020/4/17,-999.0
Alaska,Juneau,2020/4/17,-999.0
Alaska,Soldonta,2020/4/17,-999.0
Alaska,Butte,2020/4/17,-999.0
Alaska,Palmer,2020/4/17,-999.0
Alaska,Wasilla,2020/4/17,-999.0
Alaska,Anchorage,2020/4/18,-999.0
Alaska,Eagle River,2020/4/18,-999.0
Alaska,Bethel,2020/4/18,-999.0
Alaska,Fairbanks,2020/4/18,27.0
Alaska,North Pole,2020/4/18,-999.0
Alaska,Juneau,2020/4/18,-999.0
Alaska,Soldonta,2020/4/18,-999.0
Alaska,Butte,2020/4/18,-999.0
Alaska,Palmer,2020/4/18,-999.0
Alaska,Wasilla,2020/4/18,-999.0
Alaska,Anchorage,2020/4/19,-999.0
Alaska,Eagle River,2020/4/19,-999.0
Alaska,Bethel,2020/4/19,-999.0
Alaska,Fairbanks,2020/4/19,17.0
Alaska,North Pole,2020/4/19,-999.0
Alaska,Juneau,2020/4/19,-999.0
Alaska,Soldonta,2020/4/19,-999.0
Alaska,Butte,2020/4/19,-999.0
Alaska,Palmer,2020/4/19,-999.0
Alaska,Wasilla,2020/4/19,-999.0
Alaska,Anchorage,2020/4/20,-999.0
Alaska,Eagle River,2020/4/20,-999.0
Alaska,Bethel,2020/4/20,-999.0
Alaska,Fairbanks,2020/4/20,20.0
Alaska,North Pole,2020/4/20,-999.0
Alaska,Juneau,2020/4/20,-999.0
Alaska,Soldonta,2020/4/20,-999.0
Alaska,Butte,2020/4/20,-999.0
Alaska,Palmer,2020/4/20,-999.0
Alaska,Wasilla,2020/4/20,-999.0
Alaska,Anchorage,2020/4/21,-999.0
Alaska,Eagle River,2020/4/21,-999.0
Alaska,Bethel,2020/4/21,-999.0
Alaska,Fairbanks,2020/4/21,24.0
Alaska,North Pole,2020/4/21,-999.0
Alaska,Juneau,2020/4/21,-999.0
Alaska,Soldonta,2020/4/21,-999.0
Alaska,Butte,2020/4/21,-999.0
Alaska,Palmer,2020/4/21,-999.0
Alaska,Wasilla,2020/4/21,-999.0
Alaska,Anchorage,2020/4/22,-999.0
Alaska,Eagle River,2020/4/22,-999.0
Alaska,Bethel,2020/4/22,-999.0
Alaska,Fairbanks,2020/4/22,35.0
Alaska,North Pole,2020/4/22,-999.0
Alaska,Juneau,2020/4/22,-999.0
Alaska,Soldonta,2020/4/22,-999.0
Alaska,Butte,2020/4/22,-999.0
Alaska,Palmer,2020/4/22,-999.0
Alaska,Wasilla,2020/4/22,-999.0
Alaska,Anchorage,2020/4/23,-999.0
Alaska,Eagle River,2020/4/23,-999.0
Alaska,Bethel,2020/4/23,-999.0
Alaska,Fairbanks,2020/4/23,39.0
Alaska,North Pole,2020/4/23,-999.0
Alaska,Juneau,2020/4/23,-999.0
Alaska,Soldonta,2020/4/23,-999.0
Alaska,Butte,2020/4/23,-999.0
Alaska,Palmer,2020/4/23,-999.0
Alaska,Wasilla,2020/4/23,-999.0
Alaska,Anchorage,2020/4/24,-999.0
Alaska,Eagle River,2020/4/24,-999.0
Alaska,Bethel,2020/4/24,-999.0
Alaska,Fairbanks,2020/4/24,31.0
Alaska,North Pole,2020/4/24,-999.0
Alaska,Juneau,2020/4/24,-999.0
Alaska,Soldonta,2020/4/24,-999.0
Alaska,Butte,2020/4/24,-999.0
Alaska,Palmer,2020/4/24,-999.0
Alaska,Wasilla,2020/4/24,-999.0
Alaska,Anchorage,2020/4/25,-999.0
Alaska,Eagle River,2020/4/25,-999.0
Alaska,Bethel,2020/4/25,-999.0
Alaska,Fairbanks,2020/4/25,40.0
Alaska,North Pole,2020/4/25,-999.0
Alaska,Juneau,2020/4/25,-999.0
Alaska,Soldonta,2020/4/25,-999.0
Alaska,Butte,2020/4/25,-999.0
Alaska,Palmer,2020/4/25,-999.0
Alaska,Wasilla,2020/4/25,-999.0
Alaska,Anchorage,2020/4/26,-999.0
Alaska,Eagle River,2020/4/26,-999.0
Alaska,Bethel,2020/4/26,-999.0
Alaska,Fairbanks,2020/4/26,40.0
Alaska,North Pole,2020/4/26,-999.0
Alaska,Juneau,2020/4/26,-999.0
Alaska,Soldonta,2020/4/26,-999.0
Alaska,Butte,2020/4/26,-999.0
Alaska,Palmer,2020/4/26,-999.0
Alaska,Wasilla,2020/4/26,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/1/24,-999.0
Alabama,Mobile,2020/1/24,-999.0
Alabama,Birmingham,2020/1/24,32.0
Alabama,Huntsville,2020/1/24,-999.0
Alabama,Mobile,2020/1/25,18.0
Alabama,Birmingham,2020/1/25,26.0
Alabama,Huntsville,2020/1/25,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/1/25,-999.0
Alabama,Mobile,2020/1/26,13.0
Alabama,Birmingham,2020/1/26,20.0
Alabama,Huntsville,2020/1/26,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/1/26,-999.0
Alabama,Mobile,2020/1/27,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/1/27,-999.0
Alabama,Birmingham,2020/1/27,31.0
Alabama,Huntsville,2020/1/27,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/1/28,-999.0
Alabama,Mobile,2020/1/28,-999.0
Alabama,Birmingham,2020/1/28,-999.0
Alabama,Huntsville,2020/1/28,-999.0
Alabama,Mobile,2020/1/29,-999.0
Alabama,Birmingham,2020/1/29,-999.0
Alabama,Huntsville,2020/1/29,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/1/29,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/1/30,-999.0
Alabama,Mobile,2020/1/30,-999.0
Alabama,Birmingham,2020/1/30,36.0
Alabama,Huntsville,2020/1/30,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/1/31,-999.0
Alabama,Mobile,2020/1/31,-999.0
Alabama,Birmingham,2020/1/31,29.0
Alabama,Huntsville,2020/1/31,-999.0
Alabama,Mobile,2020/2/1,-999.0
Alabama,Birmingham,2020/2/1,28.0
Alabama,Huntsville,2020/2/1,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/1,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/2,-999.0
Alabama,Mobile,2020/2/2,-999.0
Alabama,Birmingham,2020/2/2,39.0
Alabama,Huntsville,2020/2/2,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/3,-999.0
Alabama,Mobile,2020/2/3,-999.0
Alabama,Birmingham,2020/2/3,-999.0
Alabama,Huntsville,2020/2/3,-999.0
Alabama,Mobile,2020/2/4,-999.0
Alabama,Birmingham,2020/2/4,33.0
Alabama,Huntsville,2020/2/4,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/4,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/5,-999.0
Alabama,Mobile,2020/2/5,-999.0
Alabama,Birmingham,2020/2/5,-999.0
Alabama,Huntsville,2020/2/5,-999.0
Alabama,Mobile,2020/2/6,-999.0
Alabama,Birmingham,2020/2/6,19.0
Alabama,Huntsville,2020/2/6,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/6,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/7,-999.0
Alabama,Mobile,2020/2/7,-999.0
Alabama,Birmingham,2020/2/7,33.0
Alabama,Huntsville,2020/2/7,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/8,-999.0
Alabama,Mobile,2020/2/8,-999.0
Alabama,Birmingham,2020/2/8,36.0
Alabama,Huntsville,2020/2/8,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/9,-999.0
Alabama,Mobile,2020/2/9,-999.0
Alabama,Birmingham,2020/2/9,37.0
Alabama,Huntsville,2020/2/9,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/10,-999.0
Alabama,Mobile,2020/2/10,-999.0
Alabama,Birmingham,2020/2/10,28.0
Alabama,Huntsville,2020/2/10,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/11,-999.0
Alabama,Mobile,2020/2/11,-999.0
Alabama,Birmingham,2020/2/11,18.0
Alabama,Huntsville,2020/2/11,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/12,-999.0
Alabama,Mobile,2020/2/12,-999.0
Alabama,Birmingham,2020/2/12,27.0
Alabama,Huntsville,2020/2/12,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/13,-999.0
Alabama,Mobile,2020/2/13,-999.0
Alabama,Birmingham,2020/2/13,31.0
Alabama,Huntsville,2020/2/13,-999.0
Alabama,Mobile,2020/2/14,-999.0
Alabama,Birmingham,2020/2/14,-999.0
Alabama,Huntsville,2020/2/14,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/14,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/15,-999.0
Alabama,Mobile,2020/2/15,-999.0
Alabama,Birmingham,2020/2/15,40.0
Alabama,Huntsville,2020/2/15,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/16,-999.0
Alabama,Mobile,2020/2/16,-999.0
Alabama,Birmingham,2020/2/16,38.0
Alabama,Huntsville,2020/2/16,-999.0
Alabama,Mobile,2020/2/17,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/17,-999.0
Alabama,Birmingham,2020/2/17,29.0
Alabama,Huntsville,2020/2/17,-999.0
Alabama,Mobile,2020/2/18,-999.0
Alabama,Birmingham,2020/2/18,22.0
Alabama,Huntsville,2020/2/18,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/18,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/19,-999.0
Alabama,Mobile,2020/2/19,-999.0
Alabama,Birmingham,2020/2/19,23.0
Alabama,Huntsville,2020/2/19,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/20,-999.0
Alabama,Mobile,2020/2/20,-999.0
Alabama,Birmingham,2020/2/20,31.0
Alabama,Huntsville,2020/2/20,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/21,-999.0
Alabama,Mobile,2020/2/21,-999.0
Alabama,Birmingham,2020/2/21,34.0
Alabama,Huntsville,2020/2/21,-999.0
Alabama,Mobile,2020/2/22,-999.0
Alabama,Birmingham,2020/2/22,40.0
Alabama,Huntsville,2020/2/22,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/22,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/23,-999.0
Alabama,Mobile,2020/2/23,-999.0
Alabama,Birmingham,2020/2/23,40.0
Alabama,Huntsville,2020/2/23,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/24,-999.0
Alabama,Mobile,2020/2/24,-999.0
Alabama,Birmingham,2020/2/24,26.0
Alabama,Huntsville,2020/2/24,-999.0
Alabama,Mobile,2020/2/25,-999.0
Alabama,Birmingham,2020/2/25,31.0
Alabama,Huntsville,2020/2/25,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/25,-999.0
Alabama,Mobile,2020/2/26,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/26,-999.0
Alabama,Birmingham,2020/2/26,34.0
Alabama,Huntsville,2020/2/26,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/27,-999.0
Alabama,Mobile,2020/2/27,-999.0
Alabama,Birmingham,2020/2/27,39.0
Alabama,Huntsville,2020/2/27,-999.0
Alabama,Mobile,2020/2/28,-999.0
Alabama,Birmingham,2020/2/28,41.0
Alabama,Huntsville,2020/2/28,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/28,-999.0
Alabama,Mobile,2020/2/29,-999.0
Alabama,Birmingham,2020/2/29,44.0
Alabama,Columbus-Phenix City - GA/AL,2020/2/29,41.0
Alabama,Huntsville,2020/2/29,-999.0
Alabama,Mobile,2020/3/1,-999.0
Alabama,Birmingham,2020/3/1,49.0
Alabama,Huntsville,2020/3/1,-999.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/1,44.0
Alabama,Mobile,2020/3/2,-999.0
Alabama,Birmingham,2020/3/2,31.0
Alabama,Huntsville,2020/3/2,34.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/2,33.0
Alabama,Mobile,2020/3/3,-999.0
Alabama,Birmingham,2020/3/3,32.0
Alabama,Huntsville,2020/3/3,40.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/3,26.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/4,32.0
Alabama,Mobile,2020/3/4,37.0
Alabama,Birmingham,2020/3/4,40.0
Alabama,Huntsville,2020/3/4,30.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/5,35.0
Alabama,Mobile,2020/3/5,35.0
Alabama,Birmingham,2020/3/5,36.0
Alabama,Huntsville,2020/3/5,32.0
Alabama,Mobile,2020/3/6,40.0
Alabama,Birmingham,2020/3/6,42.0
Alabama,Huntsville,2020/3/6,39.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/6,38.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/7,39.0
Alabama,Mobile,2020/3/7,43.0
Alabama,Birmingham,2020/3/7,41.0
Alabama,Huntsville,2020/3/7,39.0
Alabama,Mobile,2020/3/8,43.0
Alabama,Birmingham,2020/3/8,44.0
Alabama,Huntsville,2020/3/8,44.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/8,44.0
Alabama,Mobile,2020/3/9,37.0
Alabama,Birmingham,2020/3/9,42.0
Alabama,Huntsville,2020/3/9,42.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/9,39.0
Alabama,Mobile,2020/3/10,42.0
Alabama,Birmingham,2020/3/10,33.0
Alabama,Huntsville,2020/3/10,31.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/10,35.0
Alabama,Mobile,2020/3/11,36.0
Alabama,Birmingham,2020/3/11,29.0
Alabama,Huntsville,2020/3/11,31.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/11,30.0
Alabama,Mobile,2020/3/12,35.0
Alabama,Birmingham,2020/3/12,34.0
Alabama,Huntsville,2020/3/12,35.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/12,32.0
Alabama,Mobile,2020/3/13,31.0
Alabama,Birmingham,2020/3/13,25.0
Alabama,Huntsville,2020/3/13,31.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/13,30.0
Alabama,Mobile,2020/3/14,31.0
Alabama,Birmingham,2020/3/14,32.0
Alabama,Huntsville,2020/3/14,29.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/14,38.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/15,36.0
Alabama,Mobile,2020/3/15,44.0
Alabama,Birmingham,2020/3/15,22.0
Alabama,Huntsville,2020/3/15,24.0
Alabama,Mobile,2020/3/16,35.0
Alabama,Birmingham,2020/3/16,32.0
Alabama,Huntsville,2020/3/16,17.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/16,24.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/17,29.0
Alabama,Mobile,2020/3/17,33.0
Alabama,Birmingham,2020/3/17,36.0
Alabama,Huntsville,2020/3/17,28.0
Alabama,Mobile,2020/3/18,28.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/18,32.0
Alabama,Birmingham,2020/3/18,28.0
Alabama,Huntsville,2020/3/18,31.0
Alabama,Mobile,2020/3/19,31.0
Alabama,Birmingham,2020/3/19,31.0
Alabama,Huntsville,2020/3/19,31.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/19,37.0
Alabama,Mobile,2020/3/20,26.0
Alabama,Birmingham,2020/3/20,33.0
Alabama,Huntsville,2020/3/20,31.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/20,30.0
Alabama,Mobile,2020/3/21,33.0
Alabama,Birmingham,2020/3/21,26.0
Alabama,Huntsville,2020/3/21,24.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/21,35.0
Alabama,Mobile,2020/3/22,29.0
Alabama,Birmingham,2020/3/22,30.0
Alabama,Huntsville,2020/3/22,33.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/22,22.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/23,16.0
Alabama,Mobile,2020/3/23,30.0
Alabama,Birmingham,2020/3/23,19.0
Alabama,Huntsville,2020/3/23,19.0
Alabama,Mobile,2020/3/24,34.0
Alabama,Birmingham,2020/3/24,32.0
Alabama,Huntsville,2020/3/24,27.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/24,26.0
Alabama,Mobile,2020/3/25,41.0
Alabama,Birmingham,2020/3/25,40.0
Alabama,Huntsville,2020/3/25,33.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/25,41.0
Alabama,Mobile,2020/3/26,58.0
Alabama,Birmingham,2020/3/26,49.0
Alabama,Huntsville,2020/3/26,54.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/26,45.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/27,37.0
Alabama,Mobile,2020/3/27,31.0
Alabama,Birmingham,2020/3/27,46.0
Alabama,Huntsville,2020/3/27,41.0
Alabama,Mobile,2020/3/28,34.0
Alabama,Birmingham,2020/3/28,38.0
Alabama,Huntsville,2020/3/28,35.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/28,31.0
Alabama,Mobile,2020/3/29,36.0
Alabama,Birmingham,2020/3/29,46.0
Alabama,Huntsville,2020/3/29,44.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/29,38.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/30,44.0
Alabama,Mobile,2020/3/30,43.0
Alabama,Birmingham,2020/3/30,46.0
Alabama,Huntsville,2020/3/30,37.0
Alabama,Columbus-Phenix City - GA/AL,2020/3/31,37.0
Alabama,Mobile,2020/3/31,41.0
Alabama,Birmingham,2020/3/31,37.0
Alabama,Huntsville,2020/3/31,40.0
Alabama,Mobile,2020/4/1,49.0
Alabama,Birmingham,2020/4/1,46.0
Alabama,Huntsville,2020/4/1,39.0
Alabama,Columbus-Phenix City - GA/AL,2020/4/1,38.0
Alabama,Columbus-Phenix City - GA/AL,2020/4/2,42.0
